8.388608000000000000e+06,8.000000000000000000e+00,3.200000000000000000e+01,5.045329999999999870e+00,1.172449999999999992e+00,2.447469999999999923e-01,2.260130000000000194e-01,1.140349999999999909e+03,4.396770000000000067e+01
1.677721600000000000e+07,8.000000000000000000e+00,3.200000000000000000e+01,6.764819999999999389e+00,1.172449999999999992e+00,3.379630000000000134e-01,3.189760000000000373e-01,2.278070000000000164e+03,8.805280000000000484e+01
3.355443200000000000e+07,8.000000000000000000e+00,3.200000000000000000e+01,9.566560000000000841e+00,1.172449999999999992e+00,4.956279999999999575e-01,4.766409999999999814e-01,4.548170000000000073e+03,1.734379999999999882e+02
2.048000000000000000e+03,1.600000000000000000e+01,3.200000000000000000e+01,2.292789999999999828e-01,1.220519999999999938e-01,4.098519999999999594e-03,4.198089999999999808e-03,4.412930000000000463e-01,3.192049999999999749e-02
4.096000000000000000e+03,1.600000000000000000e+01,3.200000000000000000e+01,2.671469999999999678e-01,1.236769999999999953e-01,5.045410000000000172e-03,5.364790000000000357e-03,7.014949999999999797e-01,4.836069999999999952e-02
3.276800000000000000e+04,1.600000000000000000e+01,3.200000000000000000e+01,4.595579999999999665e-01,1.815049999999999997e-01,1.329750000000000029e-02,1.360510000000000191e-02,3.588130000000000486e+00,2.524079999999999657e-01
1.310720000000000000e+05,1.600000000000000000e+01,3.200000000000000000e+01,7.448819999999999331e-01,2.803219999999999601e-01,2.626170000000000240e-02,2.548179999999999890e-02,1.186960000000000015e+01,8.115029999999999744e-01
2.621440000000000000e+05,1.600000000000000000e+01,3.200000000000000000e+01,9.899270000000000014e-01,3.663550000000000417e-01,3.621699999999999919e-02,3.473840000000000261e-02,2.282469999999999999e+01,1.491170000000000107e+00
1.048576000000000000e+06,1.600000000000000000e+01,3.200000000000000000e+01,1.852549999999999919e+00,5.463240000000000318e-01,7.959199999999999608e-02,7.223530000000000229e-02,8.035859999999999559e+01,5.920180000000000220e+00
4.194304000000000000e+06,1.600000000000000000e+01,3.200000000000000000e+01,3.442159999999999886e+00,1.172449999999999992e+00,1.651350000000000040e-01,1.464020000000000044e-01,2.904270000000000209e+02,2.233990000000000009e+01
8.388608000000000000e+06,1.600000000000000000e+01,3.200000000000000000e+01,4.938730000000000508e+00,1.172449999999999992e+00,2.415670000000000039e-01,2.228340000000000043e-01,5.759930000000000518e+02,4.405399999999999494e+01
1.677721600000000000e+07,1.600000000000000000e+01,3.200000000000000000e+01,6.637469999999999537e+00,1.172449999999999992e+00,3.320429999999999771e-01,3.130570000000000297e-01,1.147920000000000073e+03,8.795350000000000534e+01
3.355443200000000000e+07,1.600000000000000000e+01,3.200000000000000000e+01,9.361900000000000333e+00,1.355679999999999996e+00,4.965130000000000376e-01,4.595339999999999980e-01,2.278260000000000218e+03,1.659440000000000168e+02
4.096000000000000000e+03,3.200000000000000000e+01,3.200000000000000000e+01,2.786270000000000135e-01,1.220519999999999938e-01,6.148329999999999594e-03,6.247909999999999749e-03,5.342430000000000234e-01,5.685499999999999582e-02
3.276800000000000000e+04,3.200000000000000000e+01,3.200000000000000000e+01,4.713550000000000240e-01,1.702319999999999944e-01,1.300679999999999892e-02,1.368350000000000122e-02,1.984949999999999992e+00,2.429260000000000308e-01
1.310720000000000000e+05,3.200000000000000000e+01,3.200000000000000000e+01,7.331159999999999899e-01,2.400579999999999936e-01,2.676409999999999553e-02,2.633349999999999927e-02,6.745219999999999771e+00,9.116629999999998901e-01
2.621440000000000000e+05,3.200000000000000000e+01,3.200000000000000000e+01,1.023849999999999927e+00,3.068310000000000204e-01,3.474689999999999723e-02,3.611259999999999470e-02,1.312780000000000058e+01,1.556459999999999955e+00
1.048576000000000000e+06,3.200000000000000000e+01,3.200000000000000000e+01,1.893780000000000019e+00,5.482709999999999528e-01,7.385139999999998373e-02,7.097560000000001368e-02,4.548440000000000083e+01,5.570119999999999294e+00
4.194304000000000000e+06,3.200000000000000000e+01,3.200000000000000000e+01,3.491460000000000008e+00,7.292750000000000066e-01,1.627289999999999848e-01,1.483589999999999909e-01,1.603389999999999986e+02,2.246219999999999928e+01
8.388608000000000000e+06,3.200000000000000000e+01,3.200000000000000000e+01,4.786480000000000068e+00,1.172449999999999992e+00,2.359570000000000278e-01,2.172239999999999727e-01,2.930140000000000100e+02,4.382339999999999947e+01
1.677721600000000000e+07,3.200000000000000000e+01,3.200000000000000000e+01,6.551419999999999355e+00,1.172449999999999992e+00,3.283579999999999832e-01,3.093710000000000071e-01,5.818730000000000473e+02,8.954460000000000264e+01
3.355443200000000000e+07,3.200000000000000000e+01,3.200000000000000000e+01,9.342089999999998895e+00,1.172449999999999992e+00,4.800079999999999902e-01,4.610220000000000429e-01,1.153240000000000009e+03,1.747390000000000043e+02
