2.048000000000000000e+03,4.000000000000000000e+00,8.000000000000000000e+00,2.046969999999999901e-01,1.334319999999999951e-01,7.737110000000000602e-04,8.322389999999999172e-04,6.456609999999999294e-01,7.384309999999999832e-03
4.096000000000000000e+03,4.000000000000000000e+00,8.000000000000000000e+00,2.246300000000000241e-01,1.541799999999999837e-01,1.189549999999999939e-03,1.102990000000000090e-03,1.154810000000000114e+00,1.294729999999999839e-02
3.276800000000000000e+04,4.000000000000000000e+00,8.000000000000000000e+00,3.642739999999999867e-01,2.395940000000000014e-01,4.907159999999999821e-03,3.043489999999999824e-03,9.444110000000000227e+00,9.572020000000000528e-02
1.310720000000000000e+05,4.000000000000000000e+00,8.000000000000000000e+00,6.723649999999999904e-01,3.633929999999999660e-01,1.035779999999999861e-02,6.168319999999999706e-03,3.443180000000000263e+01,3.651630000000000154e-01
2.621440000000000000e+05,4.000000000000000000e+00,8.000000000000000000e+00,9.565409999999999746e-01,3.633929999999999660e-01,1.248620000000000112e-02,8.296740000000000365e-03,6.881999999999999318e+01,7.396430000000000504e-01
1.048576000000000000e+06,4.000000000000000000e+00,8.000000000000000000e+00,1.720920000000000005e+00,3.633929999999999660e-01,2.060129999999999947e-02,1.634850000000000192e-02,2.739089999999999918e+02,2.892540000000000333e+00
4.194304000000000000e+06,4.000000000000000000e+00,8.000000000000000000e+00,2.914919999999999956e+00,4.303649999999999420e-01,4.056890000000000496e-02,3.227059999999999651e-02,1.085910000000000082e+03,1.084370000000000012e+01
8.388608000000000000e+06,4.000000000000000000e+00,8.000000000000000000e+00,3.959630000000000205e+00,4.303649999999999420e-01,5.606399999999999578e-02,4.776559999999999834e-02,2.171320000000000164e+03,2.165559999999999974e+01
1.677721600000000000e+07,4.000000000000000000e+00,8.000000000000000000e+00,5.244399999999999729e+00,4.303649999999999420e-01,7.533719999999999306e-02,6.703889999999998461e-02,4.342210000000000036e+03,4.320360000000000156e+01
3.355443200000000000e+07,4.000000000000000000e+00,8.000000000000000000e+00,6.980919999999999348e+00,8.411649999999999405e-01,1.153670000000000112e-01,9.792380000000000528e-02,7.915300000000000182e+03,8.279569999999999652e+01
2.048000000000000000e+03,4.000000000000000000e+00,3.200000000000000000e+01,2.081429999999999947e-01,1.334319999999999951e-01,1.359659999999999948e-03,2.023220000000000053e-03,6.925850000000000062e-01,9.571319999999999481e-03
